"1";"490022233";"2022-03-25 11:55:29";"start"
"2";"490022233";"2022-03-25 11:55:30";"start_xp"
"3";"995586594";"2022-03-25 12:21:48";"start"
"4";"995586594";"2022-03-25 12:22:12";"start_xp"
"5";"1075168512";"2022-03-25 12:22:24";"start"
"6";"1027210283";"2022-03-25 12:22:25";"start"
"7";"438741399";"2022-03-25 12:22:46";"start"
"8";"415379468";"2022-03-25 12:22:47";"start"
"9";"735300826";"2022-03-25 12:22:50";"start"
"10";"847908989";"2022-03-25 12:23:04";"start"
"11";"415379468";"2022-03-25 12:23:26";"start_xp"
"12";"1615426787";"2022-03-25 12:23:26";"start"
"13";"675069681";"2022-03-25 12:23:51";"start"
"14";"182692836";"2022-03-25 12:23:58";"start"
"15";"553084743";"2022-03-25 12:24:11";"start"
"16";"786051591";"2022-03-25 12:24:16";"start"
"17";"1162097330";"2022-03-25 12:24:23";"start"
"18";"675069681";"2022-03-25 12:25:00";"start_xp"
"19";"1162097330";"2022-03-25 12:25:09";"start_xp"
"20";"86943830";"2022-03-25 12:25:27";"start"
"21";"182692836";"2022-03-25 12:25:39";"start_xp"
"22";"1163553558";"2022-03-25 12:25:48";"start"
"23";"1163553558";"2022-03-25 12:26:34";"start_xp"
"24";"838414761";"2022-03-25 12:26:46";"start"
"25";"180075353";"2022-03-25 12:27:34";"start"
"26";"995586594";"2022-03-25 12:27:53";"questions"
"27";"838414761";"2022-03-25 12:27:55";"start_xp"
"28";"2126933984";"2022-03-25 12:27:58";"start"
"29";"995586594";"2022-03-25 12:28:14";"finish"
"30";"1162097330";"2022-03-25 12:29:11";"questions"
"31";"2126933984";"2022-03-25 12:29:15";"start_xp"
"32";"1162097330";"2022-03-25 12:29:33";"finish"
"33";"226064033";"2022-03-25 12:29:41";"start"
"34";"1295984888";"2022-03-25 12:29:51";"start"
"35";"1488829719";"2022-03-25 12:29:59";"start"
"36";"508312633";"2022-03-25 12:30:24";"start"
"37";"1609613726";"2022-03-25 12:30:25";"start"
"38";"991380249";"2022-03-25 12:30:44";"start"
"39";"1609613726";"2022-03-25 12:30:48";"start_xp"
"40";"415379468";"2022-03-25 12:31:05";"questions"
"41";"1768192100";"2022-03-25 12:31:06";"start"
"42";"1768192100";"2022-03-25 12:31:48";"start_xp"
"43";"1113516971";"2022-03-25 12:31:49";"start"
"44";"675069681";"2022-03-25 12:31:56";"questions"
"45";"415379468";"2022-03-25 12:32:03";"finish"
"46";"675069681";"2022-03-25 12:32:27";"finish"
"47";"1930485705";"2022-03-25 12:32:55";"start"
"48";"1444476634";"2022-03-25 12:33:27";"start"
"49";"358845585";"2022-03-25 12:34:12";"start"
"50";"838414761";"2022-03-25 12:34:21";"questions"
"51";"838414761";"2022-03-25 12:34:51";"finish"
"52";"358845585";"2022-03-25 12:35:04";"start_xp"
"53";"1444476634";"2022-03-25 12:35:50";"start_xp"
"54";"1864301368";"2022-03-25 12:36:02";"start"
"55";"138926390";"2022-03-25 12:36:19";"start"
