"1";"271351256";"2022-10-07 13:21:07";"start"
"2";"271351256";"2022-10-07 13:21:09";"start_xp"
"3";"962266223";"2022-10-07 13:21:18";"start"
"4";"962266223";"2022-10-07 13:21:20";"start_xp"
"5";"1108017183";"2022-10-07 13:23:38";"start"
"6";"1906922223";"2022-10-07 14:37:30";"start"
"7";"1573211796";"2022-10-07 14:37:32";"start"
"8";"887492756";"2022-10-07 14:37:35";"start"
"9";"1580172808";"2022-10-07 14:37:35";"start"
"10";"920609102";"2022-10-07 14:37:40";"start"
"11";"1784127537";"2022-10-07 14:37:55";"start"
"12";"1906922223";"2022-10-07 14:37:55";"start_xp"
"13";"77146709";"2022-10-07 14:37:56";"start"
"14";"147270181";"2022-10-07 14:37:57";"start"
"15";"885326887";"2022-10-07 14:38:01";"start"
"16";"918509889";"2022-10-07 14:38:23";"start"
"17";"147270181";"2022-10-07 14:38:26";"start_xp"
"18";"669409602";"2022-10-07 14:38:32";"start"
"19";"1154674926";"2022-10-07 14:38:35";"start"
"20";"887492756";"2022-10-07 14:38:37";"start_xp"
"21";"46467897";"2022-10-07 14:38:38";"start"
"22";"1392787614";"2022-10-07 14:38:46";"start"
"23";"1580172808";"2022-10-07 14:38:47";"start_xp"
"24";"77146709";"2022-10-07 14:38:50";"start_xp"
"25";"46467897";"2022-10-07 14:38:51";"start_xp"
"26";"833153853";"2022-10-07 14:38:53";"start"
"27";"2058637941";"2022-10-07 14:38:56";"start"
"28";"256217810";"2022-10-07 14:38:58";"start"
"29";"833153853";"2022-10-07 14:39:05";"start_xp"
"30";"1814769211";"2022-10-07 14:39:09";"start"
"31";"872937138";"2022-10-07 14:39:28";"start"
"32";"5748568";"2022-10-07 14:39:28";"start"
"33";"882926133";"2022-10-07 14:39:36";"start"
"34";"1814769211";"2022-10-07 14:39:37";"start_xp"
"35";"669409602";"2022-10-07 14:39:47";"start_xp"
"36";"323063263";"2022-10-07 14:39:52";"start"
"37";"1732376413";"2022-10-07 14:39:58";"start"
"38";"882926133";"2022-10-07 14:40:00";"start_xp"
