"1";"1394717582";"2022-10-14 14:15:42";"start"
"2";"1394717582";"2022-10-14 14:15:44";"start_xp"
"3";"790411901";"2022-10-14 14:16:55";"start"
"4";"256411578";"2022-10-14 14:17:02";"start"
"5";"1260154061";"2022-10-14 15:04:02";"start"
"6";"1260154061";"2022-10-14 15:04:04";"start_xp"
"7";"2029289941";"2022-10-14 19:10:11";"start"
"8";"1619564773";"2022-10-15 21:00:01";"start"
"9";"2124188519";"2022-10-15 21:00:08";"start"
"10";"2124188519";"2022-10-15 21:00:10";"start_xp"
"11";"114658475";"2022-10-17 13:55:40";"start"
"12";"1152280253";"2022-10-17 13:55:51";"start"
"13";"1152280253";"2022-10-17 13:55:57";"start_xp"
"14";"1686882245";"2022-10-18 17:06:36";"start"
"15";"683745341";"2022-10-18 17:06:39";"start"
"16";"264625020";"2022-10-21 13:36:50";"start"
"17";"624649513";"2022-10-21 13:36:58";"start"
"18";"1559857611";"2022-10-21 13:37:10";"start"
"19";"1089940874";"2022-10-21 13:37:33";"start"
"20";"188549567";"2022-10-21 13:37:33";"start"
"21";"2099677476";"2022-10-21 13:38:11";"start"
"22";"188549567";"2022-10-21 13:38:14";"start_xp"
"23";"2078029321";"2022-10-21 13:38:33";"start"
"24";"1997453338";"2022-10-21 13:38:43";"start"
"25";"2056586179";"2022-10-21 13:39:24";"start"
"26";"1655630133";"2022-10-21 13:39:44";"start"
"27";"1655630133";"2022-10-21 13:40:27";"start_xp"
"28";"188549567";"2022-10-21 13:41:31";"questions"
"29";"1800747871";"2022-10-21 13:41:38";"start"
"30";"188549567";"2022-10-21 13:42:02";"finish"
"31";"880349937";"2022-10-21 13:42:21";"start"
"32";"299523120";"2022-10-21 13:42:34";"start"
"33";"880349937";"2022-10-21 13:42:44";"start_xp"
"34";"764423667";"2022-10-21 13:42:54";"start"
"35";"654120205";"2022-10-21 13:43:22";"start"
"36";"1927718587";"2022-10-21 13:43:50";"start"
"37";"1655630133";"2022-10-21 13:44:00";"questions"
"38";"1522341245";"2022-10-21 13:44:05";"start"
"39";"1927718587";"2022-10-21 13:44:14";"start_xp"
"40";"1261792626";"2022-10-21 13:44:17";"start"
"41";"969026252";"2022-10-21 13:44:28";"start"
"42";"1655630133";"2022-10-21 13:44:41";"finish"
"43";"357571404";"2022-10-21 13:44:50";"start"
"44";"1036907697";"2022-10-21 13:44:55";"start"
"45";"1975259153";"2022-10-21 13:44:55";"start"
"46";"1036907697";"2022-10-21 13:45:05";"start_xp"
"47";"131599688";"2022-10-21 13:45:12";"start"
"48";"1305295871";"2022-10-21 13:45:18";"start"
"49";"1894383803";"2022-10-21 13:45:30";"start"
"50";"808220691";"2022-10-21 13:46:40";"start"
"51";"1927718587";"2022-10-21 13:46:42";"questions"
"52";"880349937";"2022-10-21 13:46:58";"questions"
"53";"1927718587";"2022-10-21 13:47:09";"finish"
"54";"2086951523";"2022-10-21 13:47:31";"start"
"55";"880349937";"2022-10-21 13:47:31";"finish"
"56";"808220691";"2022-10-21 13:47:48";"start_xp"
"57";"2086951523";"2022-10-21 13:47:48";"start_xp"
"58";"1268565655";"2022-10-21 13:47:56";"start"
"59";"496491279";"2022-10-21 13:47:59";"start"
"60";"1036907697";"2022-10-21 13:48:03";"questions"
"61";"519898694";"2022-10-21 13:48:37";"start"
"62";"82654278";"2022-10-21 13:48:37";"start"
"63";"1036907697";"2022-10-21 13:48:37";"finish"
"64";"1103491457";"2022-10-21 13:48:41";"start"
"65";"519898694";"2022-10-21 13:48:55";"start_xp"
"66";"82654278";"2022-10-21 13:48:58";"start_xp"
"67";"657072992";"2022-10-21 13:49:03";"start"
"68";"1103491457";"2022-10-21 13:49:12";"start_xp"
"69";"657072992";"2022-10-21 13:49:29";"start_xp"
"70";"1215065333";"2022-10-21 13:49:40";"start"
"71";"1506457878";"2022-10-21 13:49:43";"start"
"72";"2051879695";"2022-10-21 13:49:53";"start"
"73";"1215065333";"2022-10-21 13:49:53";"start_xp"
"74";"586723494";"2022-10-21 13:50:09";"start"
"75";"2086951523";"2022-10-21 13:50:09";"questions"
"76";"1837529757";"2022-10-21 13:50:13";"start"
"77";"2086951523";"2022-10-21 13:50:27";"finish"
"78";"1837529757";"2022-10-21 13:50:35";"start_xp"
"79";"647763313";"2022-10-21 13:50:36";"start"
"80";"1579832245";"2022-10-21 13:50:40";"start"
"81";"82654278";"2022-10-21 13:50:45";"questions"
"82";"82654278";"2022-10-21 13:51:03";"finish"
"83";"808220691";"2022-10-21 13:51:26";"questions"
"84";"1103491457";"2022-10-21 13:51:29";"questions"
"85";"657072992";"2022-10-21 13:51:42";"questions"
"86";"808220691";"2022-10-21 13:51:49";"finish"
"87";"1215065333";"2022-10-21 13:51:55";"questions"
"88";"1103491457";"2022-10-21 13:51:58";"finish"
"89";"657072992";"2022-10-21 13:51:59";"finish"
"90";"519898694";"2022-10-21 13:52:04";"questions"
"91";"1677608935";"2022-10-21 13:52:14";"start"
"92";"475966127";"2022-10-21 13:52:18";"start"
"93";"25071541";"2022-10-21 13:52:20";"start"
"94";"519898694";"2022-10-21 13:52:26";"finish"
"95";"1215065333";"2022-10-21 13:52:27";"finish"
"96";"475966127";"2022-10-21 13:52:39";"start_xp"
"97";"1488029038";"2022-10-21 13:53:02";"start"
"98";"1488029038";"2022-10-21 13:53:17";"start_xp"
"99";"1837529757";"2022-10-21 13:53:20";"questions"
"100";"1739980575";"2022-10-21 13:53:42";"start"
"101";"1837529757";"2022-10-21 13:53:42";"finish"
"102";"234590373";"2022-10-21 13:53:45";"start"
"103";"1810040701";"2022-10-21 13:54:27";"start"
"104";"595492921";"2022-10-21 13:54:37";"start"
"105";"554254098";"2022-10-21 13:54:45";"start"
"106";"1810040701";"2022-10-21 13:54:47";"start_xp"
"107";"1943232550";"2022-10-21 13:54:49";"start"
"108";"1600193333";"2022-10-21 13:54:58";"start"
"109";"1943232550";"2022-10-21 13:55:13";"start_xp"
"110";"1600193333";"2022-10-21 13:55:13";"start_xp"
"111";"595492921";"2022-10-21 13:55:36";"start_xp"
"112";"1842043157";"2022-10-21 13:55:42";"start"
"113";"475966127";"2022-10-21 13:55:43";"questions"
"114";"462478076";"2022-10-21 13:56:07";"start"
"115";"475966127";"2022-10-21 13:56:15";"finish"
"116";"1749128916";"2022-10-21 13:56:32";"start"
"117";"442613770";"2022-10-21 13:56:37";"start"
"118";"1488029038";"2022-10-21 13:56:38";"questions"
"119";"442613770";"2022-10-21 13:56:48";"start_xp"
"120";"1488029038";"2022-10-21 13:57:08";"finish"
"121";"595492921";"2022-10-21 13:57:21";"questions"
"122";"1943232550";"2022-10-21 13:57:30";"questions"
"123";"595492921";"2022-10-21 13:57:35";"finish"
"124";"1016234653";"2022-10-21 13:57:48";"start"
"125";"1016234653";"2022-10-21 13:57:50";"start_xp"
"126";"1943232550";"2022-10-21 13:58:01";"finish"
"127";"1679940623";"2022-10-21 13:58:37";"start"
"128";"1600193333";"2022-10-21 13:58:46";"questions"
"129";"1144516582";"2022-10-21 13:59:07";"start"
"130";"1016234653";"2022-10-21 13:59:17";"questions"
"131";"1144516582";"2022-10-21 13:59:23";"start_xp"
"132";"1016234653";"2022-10-21 13:59:45";"finish"
"133";"1600193333";"2022-10-21 13:59:57";"finish"
"134";"1170047806";"2022-10-21 14:00:17";"start"
"135";"1047333198";"2022-10-21 14:00:17";"start"
"136";"1810040701";"2022-10-21 14:00:22";"questions"
"137";"1170047806";"2022-10-21 14:00:37";"start_xp"
"138";"407593042";"2022-10-21 14:00:42";"start"
"139";"1810040701";"2022-10-21 14:00:44";"finish"
"140";"1047333198";"2022-10-21 14:00:49";"start_xp"
"141";"1144516582";"2022-10-21 14:01:10";"questions"
"142";"1144516582";"2022-10-21 14:01:25";"finish"
"143";"1519088204";"2022-10-21 14:01:44";"start"
"144";"230703813";"2022-10-21 14:03:06";"start"
"145";"862885562";"2022-10-21 14:03:11";"start"
"146";"1822803173";"2022-10-21 14:03:22";"start"
"147";"862885562";"2022-10-21 14:03:25";"start_xp"
"148";"1170047806";"2022-10-21 14:03:52";"questions"
"149";"1047333198";"2022-10-21 14:03:58";"questions"
"150";"230703813";"2022-10-21 14:03:59";"start_xp"
"151";"1822803173";"2022-10-21 14:04:04";"start_xp"
"152";"1047333198";"2022-10-21 14:04:22";"finish"
"153";"1170047806";"2022-10-21 14:04:30";"finish"
"154";"57489430";"2022-10-21 14:05:19";"start"
"155";"57489430";"2022-10-21 14:05:33";"start_xp"
"156";"78516369";"2022-10-21 14:05:55";"start"
"157";"1745413175";"2022-10-21 14:06:19";"start"
"158";"1651218108";"2022-10-21 14:06:29";"start"
"159";"1650154717";"2022-10-21 14:06:34";"start"
"160";"1608866171";"2022-10-21 14:06:41";"start"
"161";"1745413175";"2022-10-21 14:06:43";"start_xp"
"162";"1650154717";"2022-10-21 14:06:59";"start_xp"
"163";"1253318788";"2022-10-21 14:07:06";"start"
"164";"1608866171";"2022-10-21 14:07:09";"start_xp"
"165";"1253318788";"2022-10-21 14:07:13";"start_xp"
"166";"1296277127";"2022-10-21 14:07:13";"start"
"167";"57489430";"2022-10-21 14:07:18";"questions"
"168";"1577229624";"2022-10-21 14:07:20";"start"
"169";"862885562";"2022-10-21 14:07:29";"questions"
"170";"57489430";"2022-10-21 14:07:35";"finish"
"171";"1577229624";"2022-10-21 14:07:43";"start_xp"
"172";"862885562";"2022-10-21 14:07:43";"finish"
"173";"1822803173";"2022-10-21 14:07:56";"questions"
"174";"1296277127";"2022-10-21 14:08:22";"start_xp"
"175";"1253318788";"2022-10-21 14:08:34";"questions"
"176";"1822803173";"2022-10-21 14:08:38";"finish"
"177";"1253318788";"2022-10-21 14:08:46";"finish"
"178";"2113923366";"2022-10-21 14:09:02";"start"
"179";"2113923366";"2022-10-21 14:09:18";"start_xp"
"180";"230703813";"2022-10-21 14:10:15";"questions"
"181";"81394993";"2022-10-21 14:10:29";"start"
"182";"81394993";"2022-10-21 14:10:41";"start_xp"
"183";"1608866171";"2022-10-21 14:10:44";"questions"
"184";"1577229624";"2022-10-21 14:11:15";"questions"
"185";"230703813";"2022-10-21 14:11:15";"finish"
"186";"1745413175";"2022-10-21 14:11:23";"questions"
"187";"2113923366";"2022-10-21 14:11:24";"questions"
"188";"1608866171";"2022-10-21 14:11:37";"finish"
"189";"1577229624";"2022-10-21 14:11:46";"finish"
"190";"2113923366";"2022-10-21 14:11:53";"finish"
"191";"1745413175";"2022-10-21 14:11:54";"finish"
"192";"81394993";"2022-10-21 14:12:51";"questions"
"193";"1650154717";"2022-10-21 14:13:07";"questions"
"194";"81394993";"2022-10-21 14:13:20";"finish"
"195";"1650154717";"2022-10-21 14:13:38";"finish"
"196";"397471302";"2022-10-21 14:14:01";"start"
"197";"811918638";"2022-10-21 14:14:43";"start"
"198";"1973485160";"2022-10-21 14:15:29";"start"
"199";"381716091";"2022-10-21 14:15:44";"start"
"200";"1973485160";"2022-10-21 14:15:59";"start_xp"
"201";"1296277127";"2022-10-21 14:16:07";"questions"
"202";"747999925";"2022-10-21 14:17:05";"start"
"203";"1296277127";"2022-10-21 14:17:11";"finish"
"204";"747999925";"2022-10-21 14:17:20";"start_xp"
"205";"965143336";"2022-10-21 14:18:53";"start"
"206";"1687062172";"2022-10-21 14:19:10";"start"
"207";"1973485160";"2022-10-21 14:19:38";"questions"
"208";"1973485160";"2022-10-21 14:19:58";"finish"
"209";"1687062172";"2022-10-21 14:20:08";"start_xp"
"210";"747999925";"2022-10-21 14:20:39";"questions"
"211";"793884882";"2022-10-21 14:20:42";"start"
"212";"323219701";"2022-10-21 14:20:47";"start"
"213";"793884882";"2022-10-21 14:20:48";"start_xp"
"214";"747999925";"2022-10-21 14:21:12";"finish"
"215";"58697825";"2022-10-21 14:22:48";"start"
"216";"592686610";"2022-10-21 14:22:49";"start"
"217";"58697825";"2022-10-21 14:23:11";"start_xp"
"218";"592709236";"2022-10-21 14:23:17";"start"
"219";"592709236";"2022-10-21 14:23:39";"start_xp"
"220";"793884882";"2022-10-21 14:24:06";"questions"
"221";"793884882";"2022-10-21 14:24:23";"finish"
"222";"1182181388";"2022-10-21 14:25:01";"start"
"223";"1182181388";"2022-10-21 14:25:04";"start_xp"
"224";"2030521880";"2022-10-21 14:25:07";"start"
"225";"1687062172";"2022-10-21 14:25:44";"questions"
"226";"2030521880";"2022-10-21 14:25:45";"start_xp"
"227";"2046374796";"2022-10-21 14:26:04";"start"
"228";"1200910";"2022-10-21 14:26:19";"start"
"229";"592709236";"2022-10-21 14:26:20";"questions"
"230";"1687062172";"2022-10-21 14:26:25";"finish"
"231";"1182181388";"2022-10-21 14:26:28";"questions"
"232";"2046374796";"2022-10-21 14:26:29";"start_xp"
